fwd_init_window_size,id.resp_p,fwd_last_window_size,fwd_pkts_payload.max,payload_bytes_per_second,fwd_pkts_per_sec,flow_pkts_per_sec,bwd_pkts_per_sec,flow_iat.max,fwd_pkts_payload.avg,service,fwd_pkts_payload.min,flow_pkts_payload.max,flow_pkts_payload.std,flow_pkts_payload.avg,flow_SYN_flag_count,fwd_iat.max,fwd_URG_flag_count,fwd_header_size_max,fwd_header_size_min,id.orig_p,flow_iat.avg,bwd_pkts_payload.max,bwd_pkts_payload.std,flow_FIN_flag_count,Attack_type
64,21,64,120.0,0.0,0.0,0.0,0.0,0.0,120.0,-,120.0,120.0,0.0,120.0,1,0.0,0,20,20,36173,0.0,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36174,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,31457280.0,262144.0,524288.0,262144.0,3.814697,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36175,3.814697,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36176,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36177,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,31457280.0,262144.0,524288.0,262144.0,3.814697,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36178,3.814697,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36179,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,23967451.428571,199728.761905,399457.52381,199728.761905,5.0067900000000005,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36180,5.0067900000000005,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,23967451.428571,199728.761905,399457.52381,199728.761905,5.0067900000000005,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36181,5.0067900000000005,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36182,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,31457280.0,262144.0,524288.0,262144.0,3.814697,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36183,3.814697,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,38716652.307692,322638.769231,645277.538462,322638.769231,3.099442,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36184,3.099442,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,31457280.0,262144.0,524288.0,262144.0,3.814697,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36185,3.814697,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36186,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36187,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36188,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36189,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,31457280.0,262144.0,524288.0,262144.0,3.814697,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36190,3.814697,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36191,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36192,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36193,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36194,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,31457280.0,262144.0,524288.0,262144.0,3.814697,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36195,3.814697,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36196,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36197,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,31457280.0,262144.0,524288.0,262144.0,3.814697,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36198,3.814697,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36199,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36200,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,23967451.428571,199728.761905,399457.52381,199728.761905,5.0067900000000005,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36201,5.0067900000000005,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,31457280.0,262144.0,524288.0,262144.0,3.814697,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36202,3.814697,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,31457280.0,262144.0,524288.0,262144.0,3.814697,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36203,3.814697,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36204,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36205,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36206,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36207,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36208,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,31457280.0,262144.0,524288.0,262144.0,3.814697,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36209,3.814697,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36210,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,23967451.428571,199728.761905,399457.52381,199728.761905,5.0067900000000005,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36211,5.0067900000000005,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36212,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,31457280.0,262144.0,524288.0,262144.0,3.814697,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36213,3.814697,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,23967451.428571,199728.761905,399457.52381,199728.761905,5.0067900000000005,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36214,5.0067900000000005,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36215,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36216,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,31457280.0,262144.0,524288.0,262144.0,3.814697,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36217,3.814697,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36218,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36219,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,31457280.0,262144.0,524288.0,262144.0,3.814697,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36220,3.814697,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36221,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36222,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36223,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36224,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36225,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36226,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36227,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,23967451.428571,199728.761905,399457.52381,199728.761905,5.0067900000000005,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36228,5.0067900000000005,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36229,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36230,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36231,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,31457280.0,262144.0,524288.0,262144.0,3.814697,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36232,3.814697,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36233,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,23967451.428571,199728.761905,399457.52381,199728.761905,5.0067900000000005,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36234,5.0067900000000005,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,23967451.428571,199728.761905,399457.52381,199728.761905,5.0067900000000005,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36235,5.0067900000000005,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36236,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36237,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,31457280.0,262144.0,524288.0,262144.0,3.814697,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36238,3.814697,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36239,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,23967451.428571,199728.761905,399457.52381,199728.761905,5.0067900000000005,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36240,5.0067900000000005,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36241,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,0.0,0.0,0.0,0.0,0.0,120.0,-,120.0,120.0,0.0,120.0,1,0.0,0,20,20,36242,0.0,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,23967451.428571,199728.761905,399457.52381,199728.761905,5.0067900000000005,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36243,5.0067900000000005,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36244,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,31457280.0,262144.0,524288.0,262144.0,3.814697,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36245,3.814697,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36246,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36247,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,23967451.428571,199728.761905,399457.52381,199728.761905,5.0067900000000005,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36248,5.0067900000000005,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36249,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36250,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,31457280.0,262144.0,524288.0,262144.0,3.814697,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36251,3.814697,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,31457280.0,262144.0,524288.0,262144.0,3.814697,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36252,3.814697,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36253,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,23967451.428571,199728.761905,399457.52381,199728.761905,5.0067900000000005,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36254,5.0067900000000005,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36255,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36256,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36257,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,0.0,0.0,0.0,0.0,0.0,120.0,-,120.0,120.0,0.0,120.0,1,0.0,0,20,20,36258,0.0,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36259,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36260,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36261,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36262,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36263,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,0.0,0.0,0.0,0.0,0.0,120.0,-,120.0,120.0,0.0,120.0,1,0.0,0,20,20,36264,0.0,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,31457280.0,262144.0,524288.0,262144.0,3.814697,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36265,3.814697,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36266,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36267,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,31457280.0,262144.0,524288.0,262144.0,3.814697,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36268,3.814697,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,31457280.0,262144.0,524288.0,262144.0,3.814697,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36269,3.814697,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36270,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36271,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36272,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,38716652.307692,322638.769231,645277.538462,322638.769231,3.099442,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36273,3.099442,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,23967451.428571,199728.761905,399457.52381,199728.761905,5.0067900000000005,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36274,5.0067900000000005,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36275,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36276,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36277,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36278,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36279,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36280,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36281,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,23967451.428571,199728.761905,399457.52381,199728.761905,5.0067900000000005,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36282,5.0067900000000005,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,23967451.428571,199728.761905,399457.52381,199728.761905,5.0067900000000005,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36283,5.0067900000000005,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36284,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,0.0,0.0,0.0,0.0,0.0,120.0,-,120.0,120.0,0.0,120.0,1,0.0,0,20,20,36285,0.0,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36286,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,23967451.428571,199728.761905,399457.52381,199728.761905,5.0067900000000005,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36287,5.0067900000000005,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36288,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,31457280.0,262144.0,524288.0,262144.0,3.814697,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36289,3.814697,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,23967451.428571,199728.761905,399457.52381,199728.761905,5.0067900000000005,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36290,5.0067900000000005,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36291,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,23967451.428571,199728.761905,399457.52381,199728.761905,5.0067900000000005,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36292,5.0067900000000005,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,23967451.428571,199728.761905,399457.52381,199728.761905,5.0067900000000005,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36293,5.0067900000000005,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,20132659.2,167772.16,335544.32,167772.16,5.960464,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36294,5.960464,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,23967451.428571,199728.761905,399457.52381,199728.761905,5.0067900000000005,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36295,5.0067900000000005,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,23967451.428571,199728.761905,399457.52381,199728.761905,5.0067900000000005,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36296,5.0067900000000005,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,23967451.428571,199728.761905,399457.52381,199728.761905,5.0067900000000005,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36297,5.0067900000000005,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,23967451.428571,199728.761905,399457.52381,199728.761905,5.0067900000000005,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36298,5.0067900000000005,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,29606851.764706,246723.764706,493447.529412,246723.764706,4.053116,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36299,4.053116,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,23967451.428571,199728.761905,399457.52381,199728.761905,5.0067900000000005,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36300,5.0067900000000005,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,23967451.428571,199728.761905,399457.52381,199728.761905,5.0067900000000005,120.0,-,120.0,120.0,84.852814,60.0,1,0.0,0,20,20,36301,5.0067900000000005,0.0,0.0,0,DOS_SYN_Hping
64,21,64,120.0,0.0,0.0,0.0,0.0,0.0,120.0,-,120.0,120.0,0.0,120.0,1,0.0,0,20,20,36302,0.0,0.0,0.0,0,DOS_SYN_Hping
